calibration_basis_error,calibration_peak_state_bytes,calibration_size,clean_marginal_attenuation_rate,clean_target_correlation_error,clean_target_scale_scatter_error,contaminate_calibration,contaminated_calibration_rows,contaminated_cells,contamination_phase,diagnostics,effective_n,elapsed_seconds,epoch_size,front_loaded,k,marginal_clipped_coordinates,marginal_lambda,marginal_retained_contamination_rate,method,n,output_bytes,p,parallel_clipped_rows,parallel_lambda,rank,relative_location_error,relative_scale_error,residual_clipped_rows,residual_lambda,scenario,scheduled,seed,spectrum,state_bytes,status,subspace_error,subspace_error_final_regime,throughput_rows_per_second,tier,transformed_target_compression_error,transformed_target_scatter_compression_error
,0,512,0.004030453127866446,3.257437755885477,0.8839684175769859,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.379842193,,,40,0,3.0,1.0,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,strong,248024,completed,0.20479644731908173,,4348.323330333181,sketch,1.994287243658174,0.3544431217493951
,0,512,0.0035057787561915245,3.256289528900763,0.8839114756954773,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.275873376,,,40,0,3.0,1.0,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,strong,248024,completed,0.20475895968628652,,4702.661026449697,sketch,1.9939503418686517,0.3545322243214391
,5482432,512,0.0033033002632111763,3.345952650681816,0.9425351921786398,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 40, 'parallel_radius': 16.324767537988414, 'residual_radius': 11.625056646993306, 'marginal_clipped_coordinates': 3263, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 670, 'state_bytes': 196800, 'calibration_peak_state_bytes_bound': 5482432, 'epoch_history': []}",5488,0.777825174,,,40,3263,3.0,1.0,dual_bound,6000,336000,200,0,4.0,10,,,670,1.5,in_subspace_leverage,,508,strong,196800,completed,0.21664714011355035,,7713.815649787648,sketch,1.945554837534869,0.3569821620458371
,0,512,,3.532239767099529,47734.52125220378,,0,109800,,{},6000,0.228428361,,,10,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,33600,completed,0.9727608636645386,,26266.44070698384,sketch,,0.0024404966463710265
,0,512,,0.7854605657882598,47766.18435299885,,0,109800,,"{'rfd_alpha': 5683467.236594349, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.230552423,,,10,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,36808,completed,0.976072071263757,,26024.44997943049,sketch,,0.007909831253246282
,0,512,0.004764263437901302,4.328618018019937,0.998243395240935,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.146962113,,,10,0,3.0,0.9604735883424408,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,152024,completed,0.8410125457605778,,5231.210283229294,sketch,3.9119929475204995,0.9936870457923337
,0,512,0.004368005870482481,4.33172477197039,0.9982431627908613,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.125221466,,,10,0,3.0,0.9604826958105647,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,152024,completed,0.8410955850921114,,5332.283627088216,sketch,3.9148567421529115,0.9936836426661034
,5071552,512,0.0033033002632111763,2.715670548507222,0.9971021482441516,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 10, 'parallel_radius': 11.040876275950255, 'residual_radius': 14.177004810629487, 'marginal_clipped_coordinates': 7595, 'parallel_clipped_rows': 4, 'residual_clipped_rows': 736, 'state_bytes': 52800, 'calibration_peak_state_bytes_bound': 5071552, 'epoch_history': []}",5488,0.634818711,,,10,7595,3.0,0.9605464480874317,dual_bound,6000,336000,200,4,4.0,10,,,736,1.5,mixed,,508,strong,52800,completed,0.823948543951758,,9451.517253718755,sketch,2.380754602829486,0.9945108724068737
,0,512,,2.3276881561374916,47744.265284304,,0,109800,,{},6000,0.323545309,,,20,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,65600,completed,0.9753991868679553,,18544.543323915106,sketch,,0.0013476197017461707
,0,512,,0.7868927405757944,47754.5291626472,,0,109800,,"{'rfd_alpha': 1901937.6739012925, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.369154071,,,20,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,68808,completed,0.9740286202205639,,16253.376222417442,sketch,,0.002539946424075849
,0,512,0.004764263437901302,3.5380390231849748,0.9157941684838126,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.272431638,,,20,0,3.0,0.9604735883424408,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,184024,completed,0.5673823998009552,,4715.381023872341,sketch,3.1912349124693673,0.8241929419266959
,0,512,0.004368005870482481,3.537026625300351,0.9156586550517168,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.233260053,,,20,0,3.0,0.9604826958105647,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,184024,completed,0.5673446568005925,,4865.153935217912,sketch,3.1902222229826904,0.824180616199744
,5208512,512,0.0033033002632111763,3.3165987790560227,0.9155197550364692,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 20, 'parallel_radius': 14.692834153221288, 'residual_radius': 12.658620440364368, 'marginal_clipped_coordinates': 7595, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 805, 'state_bytes': 100800, 'calibration_peak_state_bytes_bound': 5208512, 'epoch_history': []}",5488,0.651451892,,,20,7595,3.0,0.9605464480874317,dual_bound,6000,336000,200,0,4.0,10,,,805,1.5,mixed,,508,strong,100800,completed,0.5648662884561579,,9210.196598830356,sketch,2.9722382405521195,0.849406012316623
,0,512,,1.5989547012687728,47744.594198056875,,0,109800,,{},6000,0.422333323,,,40,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,129600,completed,0.9688776253699125,,14206.78803505164,sketch,,0.0006496052472062898
,0,512,,0.7932420496411043,47747.77456294659,,0,109800,,"{'rfd_alpha': 578809.1391317227, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.385315221,,,40,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,132808,completed,0.974347412128867,,15571.666191717872,sketch,,0.0007201243018112819
,0,512,0.004764263437901302,2.2910168001873816,0.6926180568515146,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.338603021,,,40,0,3.0,0.9604735883424408,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,248024,completed,0.35880548374380433,,4482.284819227223,sketch,2.0484816213512103,0.533323155946591
,0,512,0.004368005870482481,2.29062664884188,0.6922966698945364,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.309898526,,,40,0,3.0,0.9604826958105647,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,strong,248024,completed,0.3587775840593328,,4580.507482760539,sketch,2.048071288592647,0.5331975963625802
,5482432,512,0.0033033002632111763,2.243887434549868,0.6833424796843272,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 40, 'parallel_radius': 16.324767537988414, 'residual_radius': 11.625056646993306, 'marginal_clipped_coordinates': 7595, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 945, 'state_bytes': 196800, 'calibration_peak_state_bytes_bound': 5482432, 'epoch_history': []}",5488,0.79454716,,,40,7595,3.0,0.9605464480874317,dual_bound,6000,336000,200,0,4.0,10,,,945,1.5,mixed,,508,strong,196800,completed,0.3590011417538391,,7551.471205308946,sketch,1.9969030630238176,0.5555840545842183
,0,512,,4.656840872930458,0.9992784276029711,,0,0,,{},6000,0.258553627,,,10,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,33600,completed,0.9360126456276762,,23206.01752765201,sketch,,0.9992782522637559
,0,512,,0.3496416045394222,4.854477059967228,,0,0,,"{'rfd_alpha': 40056.401991966406, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.254713206,,,10,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,36808,completed,0.9316105602197171,,23555.90467500142,sketch,,4.86362754198463
,0,512,0.003320833333333333,4.640307433156836,0.9992747616428442,,0,0,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.203974904,,,10,0,3.0,,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,152024,completed,0.9358975062206956,,4983.49257950978,sketch,4.648302468087849,0.9992707984411682
,0,512,0.002895833333333333,4.64076238182713,0.9992749733127506,,0,0,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.218843437,,,10,0,3.0,,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,152024,completed,0.9359167358050968,,4922.699518133435,sketch,4.648718722879522,0.9992714116860087
,5071552,512,0.0030794460641399416,3.3863753965484036,0.9977703856533672,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 10, 'parallel_radius': 6.474052611360165, 'residual_radius': 14.744017039431874, 'marginal_clipped_coordinates': 3380, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 486, 'state_bytes': 52800, 'calibration_peak_state_bytes_bound': 5071552, 'epoch_history': []}",5488,0.582477789,,,10,3380,3.0,,dual_bound,6000,336000,200,0,4.0,10,,,486,1.5,clean,,508,weak,52800,completed,0.9356406343245548,,10300.82195975373,sketch,3.385166821573027,0.9977434865979878
,0,512,,3.32308432263357,0.9981278201446361,,0,0,,{},6000,0.3408167,,,20,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,65600,completed,0.902341445440282,,17604.77112770589,sketch,,0.9981250439097907
,0,512,,0.34907061930587585,2.0658290293736226,,0,0,,"{'rfd_alpha': 20572.489341783752, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.283315744,,,20,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,68808,completed,0.9035027347624305,,21177.785305147037,sketch,,2.0692369819599987
,0,512,0.003320833333333333,3.3322045275383556,0.9981644204625115,,0,0,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.261695878,,,20,0,3.0,,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,184024,completed,0.9019052070656565,,4755.504162786842,sketch,3.3379019514866206,0.9981522398262703
,0,512,0.002895833333333333,3.3318923907457125,0.9981637486642293,,0,0,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.192366278,,,20,0,3.0,,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,184024,completed,0.9019112245746886,,5032.010809685109,sketch,3.3375173789009827,0.9981523990316978
,5208512,512,0.0030794460641399416,2.774685824531241,0.9966093164398474,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 20, 'parallel_radius': 8.394969741550101, 'residual_radius': 14.330490781257529, 'marginal_clipped_coordinates': 3380, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 450, 'state_bytes': 100800, 'calibration_peak_state_bytes_bound': 5208512, 'epoch_history': []}",5488,0.651071291,,,20,3380,3.0,,dual_bound,6000,336000,200,0,4.0,10,,,450,1.5,clean,,508,weak,100800,completed,0.9026103446486027,,9215.580663654235,sketch,2.773206642880038,0.996572634506944
,0,512,,2.4390870788737637,0.9924954813471536,,0,0,,{},6000,0.394450094,,,40,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,129600,completed,0.7099702119510335,,15211.049740553492,sketch,,0.9925036066470309
,0,512,,0.3435491371983522,0.7049860266061306,,0,0,,"{'rfd_alpha': 10674.529596733773, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.434281769,,,40,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,132808,completed,0.6967427745197513,,13815.914984909257,sketch,,0.7043281944762346
,0,512,0.003320833333333333,2.44193685779138,0.9925572305683075,,0,0,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.348703355,,,40,0,3.0,,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,248024,completed,0.7099573125704293,,4448.717338587772,sketch,2.447794838222549,0.9925271329654402
,0,512,0.002895833333333333,2.4420290885384492,0.9925571431262898,,0,0,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.291898556,,,40,0,3.0,,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,clean,,508,weak,248024,completed,0.7099457297458526,,4644.327507089496,sketch,2.447802621646281,0.9925305467185778
,5482432,512,0.0030794460641399416,2.158522678507933,0.9907150907814082,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 40, 'parallel_radius': 12.065616128564812, 'residual_radius': 13.459319362068719, 'marginal_clipped_coordinates': 3380, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 408, 'state_bytes': 196800, 'calibration_peak_state_bytes_bound': 5482432, 'epoch_history': []}",5488,0.760941607,,,40,3380,3.0,,dual_bound,6000,336000,200,0,4.0,10,,,408,1.5,clean,,508,weak,196800,completed,0.7227302479501149,,7884.967709486807,sketch,2.1565773765981238,0.9906451959973541
,0,512,,4.2373841852708845,10314272.180058176,,0,109800,,{},6000,0.27752124,,,10,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,33600,completed,0.9780909320017466,,21619.96681767493,sketch,,0.014474739400503553
,0,512,,0.3502071233796083,10366424.718122272,,0,109800,,"{'rfd_alpha': 3274606614.8327823, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.246570114,,,10,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,36808,completed,0.976999770633082,,24333.84931638552,sketch,,0.042750716007547714
,0,512,0.0018060906255732893,5.9247364155433715,0.9965323087387992,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.176960101,,,10,0,3.0,0.21033697632058287,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,152024,completed,0.9599935416262381,,5097.878844747686,sketch,5.942560173730955,0.9975293590193532
,0,512,0.0014556962025316456,5.946953513528892,0.99658601294719,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.102597015,,,10,0,3.0,0.20904371584699455,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,152024,completed,0.9598888639613808,,5441.698026000914,sketch,5.966983127576727,0.9975564921907376
,5071552,512,0.0030785584126341364,3.399108092980061,0.9978009720820588,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 10, 'parallel_radius': 6.474052611360165, 'residual_radius': 14.744017039431874, 'marginal_clipped_coordinates': 91772, 'parallel_clipped_rows': 486, 'residual_clipped_rows': 984, 'state_bytes': 52800, 'calibration_peak_state_bytes_bound': 5071552, 'epoch_history': []}",5488,0.597250267,,,10,91772,3.0,0.19188524590163936,dual_bound,6000,336000,200,486,4.0,10,,,984,1.5,casewise_cauchy,,508,weak,52800,completed,0.9374344820917825,,10046.039878957477,sketch,3.4244602354329725,0.9978226525344376
,0,512,,3.0616697701879785,10323264.30262517,,0,109800,,{},6000,0.280636643,,,20,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,65600,completed,0.9797851942458502,,21379.959280656018,sketch,,0.007341853429553077
,0,512,,0.3516351445989935,10338344.706076829,,0,109800,,"{'rfd_alpha': 1071203105.3875589, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.308069937,,,20,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,68808,completed,0.9750502123334848,,19476.097078566934,sketch,,0.013405748009765394
,0,512,0.0018060906255732893,3.408824071855902,0.9876251266659872,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.218238178,,,20,0,3.0,0.21033697632058287,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,184024,completed,0.9740341677691375,,4925.145269909609,sketch,3.381119295811959,0.9909755195944989
,0,512,0.0014556962025316456,3.414049357557237,0.9877812212249081,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.134676257,,,20,0,3.0,0.20904371584699455,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,184024,completed,0.9740107104547568,,5287.851898711228,sketch,3.387667863345138,0.9910497537594415
,5208512,512,0.0030785584126341364,2.76325020107139,0.9966408032668158,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 20, 'parallel_radius': 8.394969741550101, 'residual_radius': 14.330490781257529, 'marginal_clipped_coordinates': 91772, 'parallel_clipped_rows': 544, 'residual_clipped_rows': 950, 'state_bytes': 100800, 'calibration_peak_state_bytes_bound': 5208512, 'epoch_history': []}",5488,0.569866905,,,20,91772,3.0,0.19188524590163936,dual_bound,6000,336000,200,544,4.0,10,,,950,1.5,casewise_cauchy,,508,weak,100800,completed,0.905658033003839,,10528.774258262987,sketch,2.780351568543103,0.996701454845077
,0,512,,2.1224303023048097,10326614.088332783,,0,109800,,{},6000,0.432269523,,,40,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,129600,completed,0.9731992112468436,,13880.229071805277,sketch,,0.0024448018304840478
,0,512,,0.37364215292230074,10329859.641188813,,0,109800,,"{'rfd_alpha': 239097548.86401334, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.39715814,,,40,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,132808,completed,0.9710011636570788,,15107.332308485482,sketch,,0.0027336325390633297
,0,512,0.0018060906255732893,2.489679654776549,0.9723821290391624,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.291413947,,,40,0,3.0,0.21033697632058287,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,248024,completed,0.9686704508842652,,4646.070312263711,sketch,2.4371525212078864,0.9798297175565455
,0,512,0.0014556962025316456,2.4942020360857176,0.9727162441817064,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.304352497,,,40,0,3.0,0.20904371584699455,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,casewise_cauchy,,508,weak,248024,completed,0.9686830950761021,,4599.983527305656,sketch,2.44286972486518,0.9799909539456388
,5482432,512,0.0030785584126341364,2.0975278916454196,0.9908772593427058,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 40, 'parallel_radius': 12.065616128564812, 'residual_radius': 13.459319362068719, 'marginal_clipped_coordinates': 91772, 'parallel_clipped_rows': 549, 'residual_clipped_rows': 919, 'state_bytes': 196800, 'calibration_peak_state_bytes_bound': 5482432, 'epoch_history': []}",5488,0.827498798,,,40,91772,3.0,0.19188524590163936,dual_bound,6000,336000,200,549,4.0,10,,,919,1.5,casewise_cauchy,,508,weak,196800,completed,0.7914033005418055,,7250.765819239293,sketch,2.096933910569667,0.9912156080464748
,0,512,,4.710060485344366,381012.1798659537,,0,110340,,{},6000,0.213992082,,,10,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,33600,completed,0.969389909567888,,28038.42059913226,sketch,,0.24082669778421206
,0,512,,0.34972170754063336,555388.382698075,,0,110340,,"{'rfd_alpha': 2453057187.6001225, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.232745526,,,10,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,36808,completed,0.9782240484651563,,25779.22808277741,sketch,,0.749156685117168
,0,512,0.0017959730558155754,4.629085923010022,0.9988992484165703,,0,110340,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.083670021,,,10,0,3.0,0.21181801703824543,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,152024,completed,0.9511419327078658,,5536.740782460014,sketch,4.8033960984354085,0.9993339827531867
,0,512,0.0014591707505093332,4.629804016581371,0.9989045783636262,,0,110340,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.131631136,,,10,0,3.0,0.21023201015044407,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,152024,completed,0.9510930023260894,,5302.081048430961,sketch,4.803375638243798,0.999332619567909
,5071552,512,0.003055932581082997,3.4286350057228474,0.9975945725810235,,0,110340,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 10, 'parallel_radius': 6.474052611360165, 'residual_radius': 14.744017039431874, 'marginal_clipped_coordinates': 92149, 'parallel_clipped_rows': 46, 'residual_clipped_rows': 5483, 'state_bytes': 52800, 'calibration_peak_state_bytes_bound': 5071552, 'epoch_history': []}",5488,0.587750637,,,10,92149,3.0,0.1922059090085191,dual_bound,6000,336000,200,46,4.0,10,,,5483,1.5,cellwise_cauchy,,508,weak,52800,completed,0.9472402300032626,,10208.410884291394,sketch,3.5192056630303754,0.9977996764247572
,0,512,,3.2072997514460333,410406.118460605,,0,110340,,{},6000,0.296344416,,,20,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,65600,completed,0.9666788112872274,,20246.711853008223,sketch,,0.13985094587162658
,0,512,,0.3497373717870548,450200.5585042785,,0,110340,,"{'rfd_alpha': 893885309.3408263, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.334820088,,,20,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,68808,completed,0.9791244329824135,,17920.071749100072,sketch,,0.26001520131516204
,0,512,0.0017959730558155754,3.4164291842402266,0.997255432383834,,0,110340,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.20488499,,,20,0,3.0,0.21181801703824543,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,184024,completed,0.9489548136898166,,4979.728397147681,sketch,3.541025911902934,0.9983350566756926
,0,512,0.0014591707505093332,3.414395161874214,0.9972641744926433,,0,110340,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.1228852,,,20,0,3.0,0.21023201015044407,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,184024,completed,0.9488410431660851,,5343.377933915239,sketch,3.538377600138087,0.9983294551042746
,5208512,512,0.003055932581082997,2.8091582374263857,0.9963332137219639,,0,110340,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 20, 'parallel_radius': 8.394969741550101, 'residual_radius': 14.330490781257529, 'marginal_clipped_coordinates': 92149, 'parallel_clipped_rows': 44, 'residual_clipped_rows': 5484, 'state_bytes': 100800, 'calibration_peak_state_bytes_bound': 5208512, 'epoch_history': []}",5488,0.742400794,,,20,92149,3.0,0.1922059090085191,dual_bound,6000,336000,200,44,4.0,10,,,5484,1.5,cellwise_cauchy,,508,weak,100800,completed,0.9370642274817381,,8081.887908110184,sketch,2.860112363409397,0.9967580230197569
,0,512,,2.1536301520496655,428495.4035365242,,0,110340,,{},6000,0.451929988,,,40,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,129600,completed,0.9764444018934667,,13276.392714174126,sketch,,0.058792815569039716
,0,512,,0.35193883545116394,436677.7148175842,,0,110340,,"{'rfd_alpha': 245933823.26993063, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.430551972,,,40,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,132808,completed,0.979127834464562,,13935.599858313968,sketch,,0.06480156839676178
,0,512,0.0017959730558155754,2.330765757530053,0.9919737035140356,,0,110340,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.320596036,,,40,0,3.0,0.21181801703824543,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,248024,completed,0.9227684827140153,,4543.403006246795,sketch,2.41508591079854,0.9951806958908235
,0,512,0.0014591707505093332,2.329789891483953,0.9920018849920693,,0,110340,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.318350564,,,40,0,3.0,0.21023201015044407,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,cellwise_cauchy,,508,weak,248024,completed,0.9223949359298863,,4551.141527785625,sketch,2.4137791889807962,0.9951677508806971
